date,entity,currency,account_type,balance
2025-07-05,Entity C,USD,payable,1190904.46
2025-07-05,Entity C,EUR,payable,1156167.83
2025-07-05,Entity C,GBP,payable,1159470.5
2025-07-05,Entity C,JPY,payable,1193432.17
2025-07-05,Entity C,CAD,payable,1115125.03
2025-07-06,Entity A,USD,payable,1197838.99
2025-07-06,Entity A,EUR,payable,1139187.15
2025-07-06,Entity A,GBP,payable,1139299.84
2025-07-06,Entity A,JPY,payable,1120543.62
2025-07-06,Entity A,CAD,payable,1149348.21
2025-07-06,Entity B,USD,payable,1158038.19
2025-07-06,Entity B,EUR,payable,1156526.89
2025-07-06,Entity B,GBP,payable,1150653.1
2025-07-06,Entity B,JPY,payable,1190302.47
2025-07-06,Entity B,CAD,payable,1203030.63
2025-07-06,Entity C,USD,payable,1151014.51
2025-07-06,Entity C,EUR,payable,1190321.12
2025-07-06,Entity C,GBP,payable,1147681.09
2025-07-06,Entity C,JPY,payable,1209403.47
2025-07-06,Entity C,CAD,payable,1124720.47
2025-07-07,Entity A,USD,payable,1209259.32
2025-07-07,Entity A,EUR,payable,1176735.66
2025-07-07,Entity A,GBP,payable,1194801.01
2025-07-07,Entity A,JPY,payable,1183254.16
2025-07-07,Entity A,CAD,payable,1134722.18
2025-07-07,Entity B,USD,payable,1221339.82
2025-07-07,Entity B,EUR,payable,1177070.79
2025-07-07,Entity B,GBP,payable,1223500.46
2025-07-07,Entity B,JPY,payable,1148437.5
2025-07-07,Entity B,CAD,payable,1170211.55
2025-07-07,Entity C,USD,payable,1137860.61
2025-07-07,Entity C,EUR,payable,1148421.17
2025-07-07,Entity C,GBP,payable,1173753.85
2025-07-07,Entity C,JPY,payable,1187464.05
2025-07-07,Entity C,CAD,payable,1193823.06
2025-07-08,Entity A,USD,payable,1169176.7
2025-07-08,Entity A,EUR,payable,1167895.41
2025-07-08,Entity A,GBP,payable,1177417.06
2025-07-08,Entity A,JPY,payable,1224422.95
2025-07-08,Entity A,CAD,payable,1227823.0
2025-07-08,Entity B,USD,payable,1134715.09
2025-07-08,Entity B,EUR,payable,1187025.05
2025-07-08,Entity B,GBP,payable,1144993.98
2025-07-08,Entity B,JPY,payable,1145250.61
2025-07-08,Entity B,CAD,payable,1138318.97
2025-07-08,Entity C,USD,payable,1167542.59
2025-07-08,Entity C,EUR,payable,1223637.03
2025-07-08,Entity C,GBP,payable,1159809.85
2025-07-08,Entity C,JPY,payable,1222889.19
2025-07-08,Entity C,CAD,payable,1159111.81
2025-07-09,Entity A,USD,payable,1175115.32
2025-07-09,Entity A,EUR,payable,1238961.79
2025-07-09,Entity A,GBP,payable,1151721.02
2025-07-09,Entity A,JPY,payable,1188883.03
2025-07-09,Entity A,CAD,payable,1234246.32
2025-07-09,Entity B,USD,payable,1224342.81
2025-07-09,Entity B,EUR,payable,1160853.25
2025-07-09,Entity B,GBP,payable,1151583.33
2025-07-09,Entity B,JPY,payable,1153588.34
2025-07-09,Entity B,CAD,payable,1142723.32
2025-07-09,Entity C,USD,payable,1219466.73
2025-07-09,Entity C,EUR,payable,1227948.92
2025-07-09,Entity C,GBP,payable,1219537.23
2025-07-09,Entity C,JPY,payable,1176685.16
2025-07-09,Entity C,CAD,payable,1201485.37
2025-07-10,Entity A,USD,payable,1152537.28
2025-07-10,Entity A,EUR,payable,1161249.39
2025-07-10,Entity A,GBP,payable,1189757.37
2025-07-10,Entity A,JPY,payable,1243977.6
2025-07-10,Entity A,CAD,payable,1156438.61
2025-07-10,Entity B,USD,payable,1238554.33
2025-07-10,Entity B,EUR,payable,1223113.81
2025-07-10,Entity B,GBP,payable,1218798.88
2025-07-10,Entity B,JPY,payable,1207711.34
2025-07-10,Entity B,CAD,payable,1233623.33
2025-07-10,Entity C,USD,payable,1233475.36
2025-07-10,Entity C,EUR,payable,1224011.01
2025-07-10,Entity C,GBP,payable,1219169.35
2025-07-10,Entity C,JPY,payable,1177031.73
2025-07-10,Entity C,CAD,payable,1172534.0
2025-07-11,Entity A,USD,payable,1244324.05
2025-07-11,Entity A,EUR,payable,1247422.25
2025-07-11,Entity A,GBP,payable,1219834.18
2025-07-11,Entity A,JPY,payable,1199295.66
2025-07-11,Entity A,CAD,payable,1180309.44
2025-07-11,Entity B,USD,payable,1222487.19
2025-07-11,Entity B,EUR,payable,1215728.52
2025-07-11,Entity B,GBP,payable,1216741.85
2025-07-11,Entity B,JPY,payable,1236365.42
2025-07-11,Entity B,CAD,payable,1188487.02
2025-07-11,Entity C,USD,payable,1204112.49
2025-07-11,Entity C,EUR,payable,1159295.89
2025-07-11,Entity C,GBP,payable,1165787.38
2025-07-11,Entity C,JPY,payable,1228335.42
2025-07-11,Entity C,CAD,payable,1211851.19
2025-07-12,Entity A,USD,payable,1220167.23
2025-07-12,Entity A,EUR,payable,1191792.92
2025-07-12,Entity A,GBP,payable,1199601.62
2025-07-12,Entity A,JPY,payable,1213915.42
2025-07-12,Entity A,CAD,payable,1215374.62
2025-07-12,Entity B,USD,payable,1239487.1
2025-07-12,Entity B,EUR,payable,1201560.31
2025-07-12,Entity B,GBP,payable,1187874.96
2025-07-12,Entity B,JPY,payable,1222375.89
2025-07-12,Entity B,CAD,payable,1247310.37
2025-07-12,Entity C,USD,payable,1199690.52
2025-07-12,Entity C,EUR,payable,1173384.43
2025-07-12,Entity C,GBP,payable,1248821.79
2025-07-12,Entity C,JPY,payable,1194130.68
2025-07-12,Entity C,CAD,payable,1224833.17
2025-07-13,Entity A,USD,payable,1213253.52
2025-07-13,Entity A,EUR,payable,1182055.37
2025-07-13,Entity A,GBP,payable,1233257.7
2025-07-13,Entity A,JPY,payable,1178847.04
2025-07-13,Entity A,CAD,payable,1272388.6
2025-07-13,Entity B,USD,payable,1255455.13
2025-07-13,Entity B,EUR,payable,1206030.68
2025-07-13,Entity B,GBP,payable,1244387.47
2025-07-13,Entity B,JPY,payable,1252701.37
2025-07-13,Entity B,CAD,payable,1205957.25
2025-07-13,Entity C,USD,payable,1231183.98
2025-07-13,Entity C,EUR,payable,1239426.28
2025-07-13,Entity C,GBP,payable,1254029.11
2025-07-13,Entity C,JPY,payable,1174971.4
2025-07-13,Entity C,CAD,payable,1271572.76
2025-07-14,Entity A,USD,payable,1229129.46
2025-07-14,Entity A,EUR,payable,1229734.57
2025-07-14,Entity A,GBP,payable,1201687.07
2025-07-14,Entity A,JPY,payable,1275562.42
2025-07-14,Entity A,CAD,payable,1272906.15
2025-07-14,Entity B,USD,payable,1264134.93
2025-07-14,Entity B,EUR,payable,1241242.67
2025-07-14,Entity B,GBP,payable,1186206.24
2025-07-14,Entity B,JPY,payable,1216844.52
2025-07-14,Entity B,CAD,payable,1211287.58
2025-07-14,Entity C,USD,payable,1193192.11
2025-07-14,Entity C,EUR,payable,1181616.56
2025-07-14,Entity C,GBP,payable,1266054.58
2025-07-14,Entity C,JPY,payable,1263750.62
2025-07-14,Entity C,CAD,payable,1208883.03
2025-07-15,Entity A,USD,payable,1246609.06
2025-07-15,Entity A,EUR,payable,1268521.92
2025-07-15,Entity A,GBP,payable,1280303.47
2025-07-15,Entity A,JPY,payable,1248536.08
2025-07-15,Entity A,CAD,payable,1280471.22
2025-07-15,Entity B,USD,payable,1189498.36
2025-07-15,Entity B,EUR,payable,1241176.15
2025-07-15,Entity B,GBP,payable,1263252.07
2025-07-15,Entity B,JPY,payable,1211481.29
2025-07-15,Entity B,CAD,payable,1248844.54
2025-07-15,Entity C,USD,payable,1224437.27
2025-07-15,Entity C,EUR,payable,1241523.16
2025-07-15,Entity C,GBP,payable,1208770.06
2025-07-15,Entity C,JPY,payable,1212241.83
2025-07-15,Entity C,CAD,payable,1221447.09
2025-07-16,Entity A,USD,payable,1282747.26
2025-07-16,Entity A,EUR,payable,1225018.92
2025-07-16,Entity A,GBP,payable,1220792.27
2025-07-16,Entity A,JPY,payable,1260389.87
2025-07-16,Entity A,CAD,payable,1204484.02
2025-07-16,Entity B,USD,payable,1269834.49
2025-07-16,Entity B,EUR,payable,1269307.88
2025-07-16,Entity B,GBP,payable,1259221.98
2025-07-16,Entity B,JPY,payable,1197894.44
2025-07-16,Entity B,CAD,payable,1204760.49
2025-07-16,Entity C,USD,payable,1288570.65
2025-07-16,Entity C,EUR,payable,1246956.68
2025-07-16,Entity C,GBP,payable,1200637.56
2025-07-16,Entity C,JPY,payable,1246641.23
2025-07-16,Entity C,CAD,payable,1263778.32
2025-07-17,Entity A,USD,payable,1289773.06
2025-07-17,Entity A,EUR,payable,1294847.63
2025-07-17,Entity A,GBP,payable,1209693.79
2025-07-17,Entity A,JPY,payable,1249369.04
2025-07-17,Entity A,CAD,payable,1296565.18
2025-07-17,Entity B,USD,payable,1237835.42
2025-07-17,Entity B,EUR,payable,1235477.34
2025-07-17,Entity B,GBP,payable,1242499.46
2025-07-17,Entity B,JPY,payable,1241447.74
2025-07-17,Entity B,CAD,payable,1275826.71
2025-07-17,Entity C,USD,payable,1206860.96
2025-07-17,Entity C,EUR,payable,1272914.56
2025-07-17,Entity C,GBP,payable,1269502.52
2025-07-17,Entity C,JPY,payable,1240181.86
2025-07-17,Entity C,CAD,payable,1294890.73
2025-07-18,Entity A,USD,payable,1295041.67
2025-07-18,Entity A,EUR,payable,1225350.56
2025-07-18,Entity A,GBP,payable,1295586.78
2025-07-18,Entity A,JPY,payable,1240045.47
2025-07-18,Entity A,CAD,payable,1251197.08
2025-07-18,Entity B,USD,payable,1249950.21
2025-07-18,Entity B,EUR,payable,1292942.31
2025-07-18,Entity B,GBP,payable,1237786.37
2025-07-18,Entity B,JPY,payable,1233857.7
2025-07-18,Entity B,CAD,payable,1264346.0
2025-07-18,Entity C,USD,payable,1277175.52
2025-07-18,Entity C,EUR,payable,1274696.66
2025-07-18,Entity C,GBP,payable,1239158.05
2025-07-18,Entity C,JPY,payable,1301616.59
2025-07-18,Entity C,CAD,payable,1271205.94
2025-07-19,Entity A,USD,payable,1269583.48
2025-07-19,Entity A,EUR,payable,1294035.03
2025-07-19,Entity A,GBP,payable,1295880.15
2025-07-19,Entity A,JPY,payable,1238181.14
2025-07-19,Entity A,CAD,payable,1278215.26
2025-07-19,Entity B,USD,payable,1314733.06
2025-07-19,Entity B,EUR,payable,1227193.12
2025-07-19,Entity B,GBP,payable,1266978.77
2025-07-19,Entity B,JPY,payable,1243234.24
2025-07-19,Entity B,CAD,payable,1316960.15
2025-07-19,Entity C,USD,payable,1218233.45
2025-07-19,Entity C,EUR,payable,1313003.03
2025-07-19,Entity C,GBP,payable,1278745.81
2025-07-19,Entity C,JPY,payable,1266527.69
2025-07-19,Entity C,CAD,payable,1311855.46
2025-07-20,Entity A,USD,payable,1244563.35
2025-07-20,Entity A,EUR,payable,1268629.14
2025-07-20,Entity A,GBP,payable,1321416.1
2025-07-20,Entity A,JPY,payable,1314087.72
2025-07-20,Entity A,CAD,payable,1242210.79
2025-07-20,Entity B,USD,payable,1299522.94
2025-07-20,Entity B,EUR,payable,1280117.01
2025-07-20,Entity B,GBP,payable,1283488.68
2025-07-20,Entity B,JPY,payable,1289020.17
2025-07-20,Entity B,CAD,payable,1316677.58
2025-07-20,Entity C,USD,payable,1298795.94
2025-07-20,Entity C,EUR,payable,1293372.71
2025-07-20,Entity C,GBP,payable,1287158.66
2025-07-20,Entity C,JPY,payable,1320308.47
2025-07-20,Entity C,CAD,payable,1245568.52
2025-07-21,Entity A,USD,payable,1313415.18
2025-07-21,Entity A,EUR,payable,1253021.41
2025-07-21,Entity A,GBP,payable,1242697.84
2025-07-21,Entity A,JPY,payable,1273508.56
2025-07-21,Entity A,CAD,payable,1322719.32
2025-07-21,Entity B,USD,payable,1276226.53
2025-07-21,Entity B,EUR,payable,1254667.56
2025-07-21,Entity B,GBP,payable,1297876.87
2025-07-21,Entity B,JPY,payable,1319949.45
2025-07-21,Entity B,CAD,payable,1328329.66
2025-07-21,Entity C,USD,payable,1246374.58
2025-07-21,Entity C,EUR,payable,1304678.92
2025-07-21,Entity C,GBP,payable,1283676.88
2025-07-21,Entity C,JPY,payable,1245157.09
2025-07-21,Entity C,CAD,payable,1293586.51
2025-07-22,Entity A,USD,payable,1284291.61
2025-07-22,Entity A,EUR,payable,1334960.98
2025-07-22,Entity A,GBP,payable,1289553.76
2025-07-22,Entity A,JPY,payable,1300549.76
2025-07-22,Entity A,CAD,payable,1302727.8
2025-07-22,Entity B,USD,payable,1315694.63
2025-07-22,Entity B,EUR,payable,1271166.93
2025-07-22,Entity B,GBP,payable,1328732.85
2025-07-22,Entity B,JPY,payable,1240392.14
2025-07-22,Entity B,CAD,payable,1333717.58
2025-07-22,Entity C,USD,payable,1303320.81
2025-07-22,Entity C,EUR,payable,1305422.07
2025-07-22,Entity C,GBP,payable,1271131.26
2025-07-22,Entity C,JPY,payable,1308231.98
2025-07-22,Entity C,CAD,payable,1242352.31
2025-07-23,Entity A,USD,payable,1264185.31
2025-07-23,Entity A,EUR,payable,1291830.51
2025-07-23,Entity A,GBP,payable,1258434.1
2025-07-23,Entity A,JPY,payable,1339982.61
2025-07-23,Entity A,CAD,payable,1270933.72
2025-07-23,Entity B,USD,payable,1308938.79
2025-07-23,Entity B,EUR,payable,1295424.97
2025-07-23,Entity B,GBP,payable,1277116.13
2025-07-23,Entity B,JPY,payable,1335839.05
2025-07-23,Entity B,CAD,payable,1278354.4
2025-07-23,Entity C,USD,payable,1329222.25
2025-07-23,Entity C,EUR,payable,1328243.93
2025-07-23,Entity C,GBP,payable,1319136.69
2025-07-23,Entity C,JPY,payable,1271571.79
2025-07-23,Entity C,CAD,payable,1337797.15
2025-07-24,Entity A,USD,payable,1309463.7
2025-07-24,Entity A,EUR,payable,1285948.75
2025-07-24,Entity A,GBP,payable,1292323.99
2025-07-24,Entity A,JPY,payable,1254506.71
2025-07-24,Entity A,CAD,payable,1303606.58
2025-07-24,Entity B,USD,payable,1315530.59
2025-07-24,Entity B,EUR,payable,1339505.82
2025-07-24,Entity B,GBP,payable,1281906.47
2025-07-24,Entity B,JPY,payable,1339623.83
2025-07-24,Entity B,CAD,payable,1312905.22
2025-07-24,Entity C,USD,payable,1350265.35
2025-07-24,Entity C,EUR,payable,1269411.62
2025-07-24,Entity C,GBP,payable,1320590.42
2025-07-24,Entity C,JPY,payable,1291042.41
2025-07-24,Entity C,CAD,payable,1268989.6
2025-07-25,Entity A,USD,payable,1355519.73
2025-07-25,Entity A,EUR,payable,1281804.43
2025-07-25,Entity A,GBP,payable,1295346.05
2025-07-25,Entity A,JPY,payable,1267916.81
2025-07-25,Entity A,CAD,payable,1289958.64
2025-07-25,Entity B,USD,payable,1303677.77
2025-07-25,Entity B,EUR,payable,1276883.97
2025-07-25,Entity B,GBP,payable,1342581.11
2025-07-25,Entity B,JPY,payable,1260249.49
2025-07-25,Entity B,CAD,payable,1293009.9
2025-07-25,Entity C,USD,payable,1324863.6
2025-07-25,Entity C,EUR,payable,1304691.77
2025-07-25,Entity C,GBP,payable,1347058.03
2025-07-25,Entity C,JPY,payable,1312487.42
2025-07-25,Entity C,CAD,payable,1313221.36
2025-07-26,Entity A,USD,payable,1272808.29
2025-07-26,Entity A,EUR,payable,1327591.29
2025-07-26,Entity A,GBP,payable,1363737.1
2025-07-26,Entity A,JPY,payable,1308306.83
2025-07-26,Entity A,CAD,payable,1356498.3
2025-07-26,Entity B,USD,payable,1283224.96
2025-07-26,Entity B,EUR,payable,1327174.28
2025-07-26,Entity B,GBP,payable,1325305.92
2025-07-26,Entity B,JPY,payable,1321698.36
2025-07-26,Entity B,CAD,payable,1274709.21
2025-07-26,Entity C,USD,payable,1281623.93
2025-07-26,Entity C,EUR,payable,1345522.55
2025-07-26,Entity C,GBP,payable,1314512.87
2025-07-26,Entity C,JPY,payable,1343669.29
2025-07-26,Entity C,CAD,payable,1285183.56
2025-07-27,Entity A,USD,payable,1325174.1
2025-07-27,Entity A,EUR,payable,1354090.5
2025-07-27,Entity A,GBP,payable,1318119.7
2025-07-27,Entity A,JPY,payable,1298715.54
2025-07-27,Entity A,CAD,payable,1298260.35
2025-07-27,Entity B,USD,payable,1346134.17
2025-07-27,Entity B,EUR,payable,1318435.18
2025-07-27,Entity B,GBP,payable,1275152.42
2025-07-27,Entity B,JPY,payable,1357448.09
2025-07-27,Entity B,CAD,payable,1284630.23
2025-07-27,Entity C,USD,payable,1298838.32
2025-07-27,Entity C,EUR,payable,1361941.1
2025-07-27,Entity C,GBP,payable,1362732.24
2025-07-27,Entity C,JPY,payable,1286529.7
2025-07-27,Entity C,CAD,payable,1284361.63
2025-07-28,Entity A,USD,payable,1347107.07
2025-07-28,Entity A,EUR,payable,1360910.25
2025-07-28,Entity A,GBP,payable,1313520.49
2025-07-28,Entity A,JPY,payable,1373970.26
2025-07-28,Entity A,CAD,payable,1375286.41
2025-07-28,Entity B,USD,payable,1360858.17
2025-07-28,Entity B,EUR,payable,1330202.17
2025-07-28,Entity B,GBP,payable,1280590.87
2025-07-28,Entity B,JPY,payable,1360883.82
2025-07-28,Entity B,CAD,payable,1286811.62
2025-07-28,Entity C,USD,payable,1281960.16
2025-07-28,Entity C,EUR,payable,1305399.12
2025-07-28,Entity C,GBP,payable,1317756.68
2025-07-28,Entity C,JPY,payable,1281655.12
2025-07-28,Entity C,CAD,payable,1294591.76
2025-07-29,Entity A,USD,payable,1326185.97
2025-07-29,Entity A,EUR,payable,1323442.02
2025-07-29,Entity A,GBP,payable,1306550.75
2025-07-29,Entity A,JPY,payable,1374424.42
2025-07-29,Entity A,CAD,payable,1310054.12
2025-07-29,Entity B,USD,payable,1290001.42
2025-07-29,Entity B,EUR,payable,1326441.04
2025-07-29,Entity B,GBP,payable,1365893.01
2025-07-29,Entity B,JPY,payable,1377329.99
2025-07-29,Entity B,CAD,payable,1333111.84
2025-07-29,Entity C,USD,payable,1293137.52
2025-07-29,Entity C,EUR,payable,1358479.41
2025-07-29,Entity C,GBP,payable,1331975.23
2025-07-29,Entity C,JPY,payable,1376192.62
2025-07-29,Entity C,CAD,payable,1296256.68
2025-07-30,Entity A,USD,payable,1347308.98
2025-07-30,Entity A,EUR,payable,1383790.85
2025-07-30,Entity A,GBP,payable,1354627.67
2025-07-30,Entity A,JPY,payable,1369475.88
2025-07-30,Entity A,CAD,payable,1339548.63
2025-07-30,Entity B,USD,payable,1350294.14
2025-07-30,Entity B,EUR,payable,1295823.63
2025-07-30,Entity B,GBP,payable,1357959.31
2025-07-30,Entity B,JPY,payable,1345561.63
2025-07-30,Entity B,CAD,payable,1358385.26
2025-07-30,Entity C,USD,payable,1365142.14
2025-07-30,Entity C,EUR,payable,1300224.49
2025-07-30,Entity C,GBP,payable,1377703.07
2025-07-30,Entity C,JPY,payable,1356342.98
2025-07-30,Entity C,CAD,payable,1367930.61
2025-07-31,Entity A,USD,payable,1314242.67
2025-07-31,Entity A,EUR,payable,1311247.11
2025-07-31,Entity A,GBP,payable,1333209.35
2025-07-31,Entity A,JPY,payable,1342676.23
2025-07-31,Entity A,CAD,payable,1384323.74
2025-07-31,Entity B,USD,payable,1306294.09
2025-07-31,Entity B,EUR,payable,1333004.03
2025-07-31,Entity B,GBP,payable,1376314.58
2025-07-31,Entity B,JPY,payable,1346152.47
2025-07-31,Entity B,CAD,payable,1321190.29
2025-07-31,Entity C,USD,payable,1348938.64
2025-07-31,Entity C,EUR,payable,1350387.82
2025-07-31,Entity C,GBP,payable,1340740.68
2025-07-31,Entity C,JPY,payable,1388770.37
2025-07-31,Entity C,CAD,payable,1347414.46
2025-08-01,Entity A,USD,payable,1352813.88
2025-08-01,Entity A,EUR,payable,1339832.93
2025-08-01,Entity A,GBP,payable,1375916.07
2025-08-01,Entity A,JPY,payable,1389629.6
2025-08-01,Entity A,CAD,payable,1340446.23
2025-08-01,Entity B,USD,payable,1310318.69
2025-08-01,Entity B,EUR,payable,1379454.32
2025-08-01,Entity B,GBP,payable,1391883.26
2025-08-01,Entity B,JPY,payable,1401139.48
2025-08-01,Entity B,CAD,payable,1381051.9
2025-08-01,Entity C,USD,payable,1344337.78
2025-08-01,Entity C,EUR,payable,1388655.33
2025-08-01,Entity C,GBP,payable,1367707.84
2025-08-01,Entity C,JPY,payable,1321342.07
2025-08-01,Entity C,CAD,payable,1366688.47
2025-08-02,Entity A,USD,payable,1400936.16
2025-08-02,Entity A,EUR,payable,1338570.38
2025-08-02,Entity A,GBP,payable,1343796.58
2025-08-02,Entity A,JPY,payable,1340251.13
2025-08-02,Entity A,CAD,payable,1354215.28
2025-08-02,Entity B,USD,payable,1370752.37
2025-08-02,Entity B,EUR,payable,1408378.74
2025-08-02,Entity B,GBP,payable,1320270.2
2025-08-02,Entity B,JPY,payable,1325891.04
2025-08-02,Entity B,CAD,payable,1394716.75
2025-08-02,Entity C,USD,payable,1315721.64
2025-08-02,Entity C,EUR,payable,1368502.11
2025-08-02,Entity C,GBP,payable,1392253.4
2025-08-02,Entity C,JPY,payable,1402250.41
2025-08-02,Entity C,CAD,payable,1344437.0
2025-08-03,Entity A,USD,payable,1375681.9
2025-08-03,Entity A,EUR,payable,1321505.26
2025-08-03,Entity A,GBP,payable,1359747.39
2025-08-03,Entity A,JPY,payable,1334190.86
2025-08-03,Entity A,CAD,payable,1332994.42
2025-08-03,Entity B,USD,payable,1322081.24
2025-08-03,Entity B,EUR,payable,1321438.41
2025-08-03,Entity B,GBP,payable,1354451.64
2025-08-03,Entity B,JPY,payable,1367053.35
2025-08-03,Entity B,CAD,payable,1406891.25
2025-08-03,Entity C,USD,payable,1394558.37
2025-08-03,Entity C,EUR,payable,1396835.54
2025-08-03,Entity C,GBP,payable,1315238.4
2025-08-03,Entity C,JPY,payable,1388635.73
2025-08-03,Entity C,CAD,payable,1384122.06
2025-08-04,Entity A,USD,payable,1326459.02
2025-08-04,Entity A,EUR,payable,1404305.63
2025-08-04,Entity A,GBP,payable,1399693.88
2025-08-04,Entity A,JPY,payable,1361025.26
2025-08-04,Entity A,CAD,payable,1416978.72
2025-08-04,Entity B,USD,payable,1367398.79
2025-08-04,Entity B,EUR,payable,1399148.11
2025-08-04,Entity B,GBP,payable,1336802.72
2025-08-04,Entity B,JPY,payable,1391969.27
2025-08-04,Entity B,CAD,payable,1381005.68
2025-08-04,Entity C,USD,payable,1412695.74
2025-08-04,Entity C,EUR,payable,1340737.89
2025-08-04,Entity C,GBP,payable,1325831.22
2025-08-04,Entity C,JPY,payable,1409775.89
2025-08-04,Entity C,CAD,payable,1377127.66
2025-08-05,Entity A,USD,payable,1386772.87
2025-08-05,Entity A,EUR,payable,1368708.11
2025-08-05,Entity A,GBP,payable,1383797.11
2025-08-05,Entity A,JPY,payable,1329918.24
2025-08-05,Entity A,CAD,payable,1336754.88
2025-08-05,Entity B,USD,payable,1363539.12
2025-08-05,Entity B,EUR,payable,1367573.64
2025-08-05,Entity B,GBP,payable,1338482.52
2025-08-05,Entity B,JPY,payable,1324802.0
2025-08-05,Entity B,CAD,payable,1394788.09
2025-08-05,Entity C,USD,payable,1391996.99
2025-08-05,Entity C,EUR,payable,1391307.98
2025-08-05,Entity C,GBP,payable,1423608.63
2025-08-05,Entity C,JPY,payable,1325969.17
2025-08-05,Entity C,CAD,payable,1332686.64
2025-08-06,Entity A,USD,payable,1389033.31
2025-08-06,Entity A,EUR,payable,1371944.71
2025-08-06,Entity A,GBP,payable,1384816.41
2025-08-06,Entity A,JPY,payable,1407584.49
2025-08-06,Entity A,CAD,payable,1402352.28
2025-08-06,Entity B,USD,payable,1428644.31
2025-08-06,Entity B,EUR,payable,1351906.64
2025-08-06,Entity B,GBP,payable,1384136.9
2025-08-06,Entity B,JPY,payable,1396934.51
2025-08-06,Entity B,CAD,payable,1363891.76
2025-08-06,Entity C,USD,payable,1352039.8
2025-08-06,Entity C,EUR,payable,1376122.88
2025-08-06,Entity C,GBP,payable,1379343.04
2025-08-06,Entity C,JPY,payable,1399621.71
2025-08-06,Entity C,CAD,payable,1424611.34
2025-08-07,Entity A,USD,payable,1382816.36
2025-08-07,Entity A,EUR,payable,1370093.95
2025-08-07,Entity A,GBP,payable,1408714.07
2025-08-07,Entity A,JPY,payable,1400439.88
2025-08-07,Entity A,CAD,payable,1431756.5
2025-08-07,Entity B,USD,payable,1395448.39
2025-08-07,Entity B,EUR,payable,1399332.18
2025-08-07,Entity B,GBP,payable,1400437.74
2025-08-07,Entity B,JPY,payable,1370558.92
2025-08-07,Entity B,CAD,payable,1340687.62
2025-08-07,Entity C,USD,payable,1373172.41
2025-08-07,Entity C,EUR,payable,1374940.11
2025-08-07,Entity C,GBP,payable,1382575.43
2025-08-07,Entity C,JPY,payable,1354384.64
2025-08-07,Entity C,CAD,payable,1363179.9
2025-08-08,Entity A,USD,payable,1405245.7
2025-08-08,Entity A,EUR,payable,1365171.99
2025-08-08,Entity A,GBP,payable,1379434.99
2025-08-08,Entity A,JPY,payable,1394273.39
2025-08-08,Entity A,CAD,payable,1373278.42
2025-08-08,Entity B,USD,payable,1378594.37
2025-08-08,Entity B,EUR,payable,1352754.88
2025-08-08,Entity B,GBP,payable,1354586.32
2025-08-08,Entity B,JPY,payable,1358644.03
2025-08-08,Entity B,CAD,payable,1371391.2
2025-08-08,Entity C,USD,payable,1439047.68
2025-08-08,Entity C,EUR,payable,1424334.4
2025-08-08,Entity C,GBP,payable,1380950.34
2025-08-08,Entity C,JPY,payable,1425867.57
2025-08-08,Entity C,CAD,payable,1400773.3
2025-08-09,Entity A,USD,payable,1383965.4
2025-08-09,Entity A,EUR,payable,1374538.5
2025-08-09,Entity A,GBP,payable,1362311.85
2025-08-09,Entity A,JPY,payable,1408844.68
2025-08-09,Entity A,CAD,payable,1407504.1
2025-08-09,Entity B,USD,payable,1431997.78
2025-08-09,Entity B,EUR,payable,1382628.67
2025-08-09,Entity B,GBP,payable,1393723.83
2025-08-09,Entity B,JPY,payable,1428796.46
2025-08-09,Entity B,CAD,payable,1396505.99
2025-08-09,Entity C,USD,payable,1403747.49
2025-08-09,Entity C,EUR,payable,1349212.06
2025-08-09,Entity C,GBP,payable,1411264.86
2025-08-09,Entity C,JPY,payable,1431845.62
2025-08-09,Entity C,CAD,payable,1416340.01
2025-08-10,Entity A,USD,payable,1408434.75
2025-08-10,Entity A,EUR,payable,1431558.58
2025-08-10,Entity A,GBP,payable,1405194.03
2025-08-10,Entity A,JPY,payable,1435201.71
2025-08-10,Entity A,CAD,payable,1385175.46
2025-08-10,Entity B,USD,payable,1425302.74
2025-08-10,Entity B,EUR,payable,1419964.62
2025-08-10,Entity B,GBP,payable,1378571.81
2025-08-10,Entity B,JPY,payable,1355923.08
2025-08-10,Entity B,CAD,payable,1420499.28
2025-08-10,Entity C,USD,payable,1402412.11
2025-08-10,Entity C,EUR,payable,1437821.83
2025-08-10,Entity C,GBP,payable,1390990.37
2025-08-10,Entity C,JPY,payable,1387197.43
2025-08-10,Entity C,CAD,payable,1440371.93
2025-08-11,Entity A,USD,payable,1434387.03
2025-08-11,Entity A,EUR,payable,1444709.31
2025-08-11,Entity A,GBP,payable,1397527.2
2025-08-11,Entity A,JPY,payable,1444096.14
2025-08-11,Entity A,CAD,payable,1450993.04
2025-08-11,Entity B,USD,payable,1376666.48
2025-08-11,Entity B,EUR,payable,1423201.59
2025-08-11,Entity B,GBP,payable,1435802.58
2025-08-11,Entity B,JPY,payable,1408462.83
2025-08-11,Entity B,CAD,payable,1444910.62
2025-08-11,Entity C,USD,payable,1370796.2
2025-08-11,Entity C,EUR,payable,1384326.7
2025-08-11,Entity C,GBP,payable,1420604.44
2025-08-11,Entity C,JPY,payable,1396757.5
2025-08-11,Entity C,CAD,payable,1421198.54
2025-08-12,Entity A,USD,payable,1388296.74
2025-08-12,Entity A,EUR,payable,1410182.52
2025-08-12,Entity A,GBP,payable,1452548.64
